reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee,prix_impute,enfants_manquant,demandes_manquant,reservation_directe,taux_annulation_passe,sans_historique,personnes,personnes_par_chambre,avec_enfants,prix_par_personne,montant_par_nuit,acompte_ord,remboursable,score_engagement,flexibilite_totale,mois_arrivee,mois_reservation,sin_mois,cos_mois,log_delai,delai_par_nuit,a_modifie,ix_delai_acompte,ix_delai_remb,ix_delai_direct,ix_remb_acompte,ix_delai_modif,ix_delai_dem,prix_relatif_hotel,prix_relatif_saison,y_reel,proba,y_predit,type_erreur
R006056,2025-03-26,2025-04-17,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,affaires,Italie,site_hotel,avion_direct,22,2,2,0.0,1,petit_dejeuner,oui,aucun,195.73,0,391.46,nouveau,0,0,1.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,195.73,195.73,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,3.1354942159291497,11.0,0,0.0,3.1354942159291497,3.1354942159291497,0.0,0.0,3.1354942159291497,1.1375682901313495,0.8387470003428179,0,0.29307772425718287,1,faux positif
R007367,2025-03-26,2025-04-05,Liguria,Genova,littorale,LIG-4-2,4,loisirs_couple,Italie,agence,voiture,10,7,2,0.0,1,petit_dejeuner,oui,aucun,195.93,5,1302.93,nouveau,0,0,0.0,0,0,0,0,1,AG019,0,0,0,0,0,0.0,1,2.0,2.0,0,651.465,186.13285714285715,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,2.3978952727983707,1.4285714285714286,0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,1.0613472007800437,1.3289696805263516,0,0.3175374477797197,1,faux positif
R009118,2025-03-26,2025-06-17,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,solo,Europe_Ouest,agence,train,83,2,1,0.0,1,petit_dejeuner,non,total,237.62,8,437.22,nouveau,0,0,0.0,0,0,0,1,0,AG021,0,0,0,0,0,0.0,1,1.0,1.0,0,437.22,218.61,2.0,0,2.0,0,6,3,1.2246467991473532e-16,-1.0,4.430816798843313,41.5,0,8.861633597686627,0.0,0.0,0.0,0.0,0.0,1.051508983095849,0.9563520012879079,0,0.11499266233931203,0,vrai négatif
R009422,2025-03-26,2025-03-31,Liguria,Genova,littorale,LIG-3-1,3,affaires,Europe_Ouest,site_hotel,avion_direct,5,3,2,0.0,1,aucune,oui,partiel,116.37,9,317.69,entreprise,4,1,0.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.25,0,2.0,2.0,0,158.845,105.89666666666666,1.0,1,0.0,0,3,3,1.0,6.123233995736766e-17,1.791759469228055,1.6666666666666667,0,1.791759469228055,1.791759469228055,1.791759469228055,1.0,0.0,0.0,0.7540335644398367,0.7451495165524749,0,0.2621374969585064,1,faux positif
R009997,2025-03-26,2025-04-14,Puglia,Bari,balneaire_rurale,PUG-3-1,3,loisirs_couple,Europe_Centrale,site_hotel,train,19,2,2,0.0,1,petit_dejeuner,oui,aucun,115.52,12,203.32,nouveau,0,0,2.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,101.66,101.66,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,2.995732273553991,9.5,1,0.0,2.995732273553991,2.995732273553991,0.0,2.995732273553991,5.991464547107982,0.9020067150776919,0.9114003944773176,0,0.233172213327484,0,vrai négatif
R000510,2025-03-27,2025-05-25,Lazio,Roma,urbaine_culturelle,LAZ-3-2,3,loisirs_couple,Italie,agence,train,59,5,2,0.0,1,demi_pension,non,total,170.5,2,835.45,nouveau,0,0,0.0,1,0,0,1,0,AG003,0,0,0,0,0,0.0,1,2.0,2.0,0,417.725,167.09,2.0,0,2.0,0,5,3,0.49999999999999994,-0.8660254037844387,4.0943445622221,11.8,1,8.1886891244442,0.0,0.0,0.0,4.0943445622221,0.0,0.9933292551487081,0.6730351715154147,0,0.14552686213077862,0,vrai négatif
R001419,2025-03-27,2025-05-03,Lombardia,Milano,affaires_lacs,LOM-3-2,3,loisirs_couple,Inconnu,agence,train,37,2,2,0.0,1,petit_dejeuner,non,partiel,255.94,3,496.52,nouveau,0,0,1.0,0,0,0,1,1,AG038,0,0,0,0,0,0.0,1,2.0,2.0,0,248.26,248.26,1.0,0,1.0,0,5,3,0.49999999999999994,-0.8660254037844387,3.6375861597263857,18.5,0,3.6375861597263857,0.0,0.0,0.0,0.0,3.6375861597263857,1.338913447202532,0.9370286300065901,0,0.19330776719903003,0,vrai négatif
R001863,2025-03-27,2025-05-22,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,Asie_Pacifique,telephone,avion_correspondance,56,3,2,0.0,1,petit_dejeuner,non,partiel,209.29,1,621.59,entreprise,5,0,1.0,0,0,0,1,0,DIRECT,1,0,0,0,1,0.0,0,2.0,2.0,0,310.795,207.1966666666667,1.0,0,1.0,0,5,3,0.49999999999999994,-0.8660254037844387,4.04305126783455,18.666666666666668,0,4.04305126783455,0.0,4.04305126783455,0.0,0.0,4.04305126783455,1.225710102489019,1.069006027173358,1,0.1428259480947788,0,faux négatif
R003257,2025-03-27,2025-04-04,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,affaires,Europe_Ouest,entreprise,voiture,8,2,2,0.0,1,aucune,oui,aucun,350.11,6,658.21,fidele,5,1,1.0,1,0,0,1,1,DIRECT,0,0,1,0,1,0.2,0,2.0,2.0,0,329.105,329.105,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,2.1972245773362196,4.0,1,0.0,2.1972245773362196,2.1972245773362196,0.0,2.1972245773362196,2.1972245773362196,1.5371545233025268,1.4480818943232345,0,0.23571779017856287,0,vrai négatif
R005431,2025-03-27,2025-04-05,Puglia,Bari,balneaire_rurale,PUG-4-2,4,affaires,Europe_Centrale,site_hotel,voiture,9,1,2,0.0,1,petit_dejeuner,oui,aucun,182.3,6,171.36,fidele,5,1,2.0,0,0,0,0,1,DIRECT,1,0,0,0,1,0.2,0,2.0,2.0,0,85.68,171.36,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,2.302585092994046,9.0,0,0.0,2.302585092994046,2.302585092994046,0.0,0.0,4.605170185988092,1.211537183491726,1.4382642998027615,1,0.2316922728870599,0,faux négatif
R005565,2025-03-27,2025-06-20,Sardegna,Cagliari,insulaire_balneaire,SAR-3-2,3,loisirs_couple,Italie,site_hotel,avion_correspondance,85,5,2,0.0,1,petit_dejeuner,oui,aucun,219.45,9,998.5,nouveau,0,0,1.0,0,0,0,1,1,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,499.25,199.7,0.0,1,-1.0,1,6,3,1.2246467991473532e-16,-1.0,4.454347296253507,17.0,0,0.0,4.454347296253507,4.454347296253507,0.0,0.0,4.454347296253507,1.4278742924067929,0.9574816204541984,0,0.3803059901542632,1,faux positif
R007078,2025-03-27,2025-07-09,Sicilia,Palermo,insulaire_mixte,SIC-3-3,3,solo,Italie,site_hotel,voiture,104,8,1,0.0,1,petit_dejeuner,non,total,165.2,8,1215.87,nouveau,0,0,0.0,1,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,1.0,1.0,0,1215.87,151.98375,2.0,0,2.0,0,7,3,-0.4999999999999997,-0.8660254037844388,4.653960350157523,13.0,1,9.307920700315046,0.0,4.653960350157523,0.0,4.653960350157523,0.0,1.1702203017638309,0.8982654559295307,0,0.09836694014978405,0,vrai négatif
R007516,2025-03-27,2025-04-01,Puglia,Bari,balneaire_rurale,PUG-3-3,3,famille,Europe_Centrale,telephone,voiture,5,5,2,1.0,1,demi_pension,oui,partiel,105.3,4,505.44,fidele,10,1,2.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.1,0,3.0,3.0,1,168.48,101.088,1.0,1,0.0,0,4,3,0.8660254037844387,-0.4999999999999998,1.791759469228055,1.0,1,1.791759469228055,1.791759469228055,1.791759469228055,1.0,1.791759469228055,3.58351893845611,0.7553260167850226,0.8307692307692307,0,0.21638557625370922,0,vrai négatif
R009519,2025-03-27,2025-04-17,Campania,Napoli,urbaine_cotiere,CAM-5-2,5,loisirs_couple,Autres,plateforme_en_ligne,avion_correspondance,21,7,2,0.0,1,petit_dejeuner,non,partiel,170.85,0,1195.95,nouveau,0,0,1.0,3,0,0,1,0,AG002,1,0,0,0,0,0.0,1,2.0,2.0,0,597.975,170.85,1.0,0,1.0,0,4,3,0.8660254037844387,-0.4999999999999998,3.091042453358316,3.0,1,3.091042453358316,0.0,0.0,0.0,3.091042453358316,3.091042453358316,0.8190709046454767,0.8453317500371084,1,0.3508287347106244,1,vrai positif
R000652,2025-03-28,2025-05-30,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,famille,Europe_Ouest,agence,voiture,63,4,2,2.0,1,petit_dejeuner,oui,aucun,208.8790322580645,7,777.03,fidele,5,1,1.0,0,0,0,1,1,AG018,0,1,0,0,0,0.2,0,4.0,4.0,1,194.2575,194.2575,0.0,1,-1.0,1,5,3,0.49999999999999994,-0.8660254037844387,4.1588830833596715,15.75,0,0.0,4.1588830833596715,0.0,0.0,0.0,4.1588830833596715,1.2233032635904217,1.0669068968130786,0,0.43275512465869287,1,faux positif
R000928,2025-03-28,2025-05-13,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-3,3,solo,Ameriques,site_hotel,avion_correspondance,46,3,1,0.0,1,petit_dejeuner,oui,aucun,147.16,6,414.99,nouveau,0,0,1.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,1.0,1.0,0,414.99,138.33,0.0,1,-1.0,1,5,3,0.49999999999999994,-0.8660254037844387,3.8501476017100584,15.333333333333334,0,0.0,3.8501476017100584,3.8501476017100584,0.0,0.0,3.8501476017100584,0.953047082442847,0.9191755153029357,0,0.3098171473944977,1,faux positif
R001332,2025-03-28,2025-05-08,Sardegna,Cagliari,insulaire_balneaire,SAR-5-2,5,famille,Italie,plateforme_en_ligne,avion_direct,41,8,2,2.0,1,aucune,oui,aucun,194.07,3,1505.98,nouveau,0,0,2.0,0,0,0,0,0,AG020,0,0,0,0,0,0.0,1,4.0,4.0,1,376.495,188.2475,0.0,1,-1.0,1,5,3,0.49999999999999994,-0.8660254037844387,3.7376696182833684,5.125,0,0.0,3.7376696182833684,0.0,0.0,0.0,7.475339236566737,0.9351419071941406,1.1551785714285714,0,0.3952166285732836,1,faux positif
R001864,2025-03-28,2025-06-03,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,Europe_Ouest,site_hotel,train,67,5,2,0.0,1,petit_dejeuner,non,partiel,163.72,3,794.04,nouveau,0,0,0.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,397.02,158.808,1.0,0,1.0,0,6,3,1.2246467991473532e-16,-1.0,4.219507705176107,13.4,0,4.219507705176107,0.0,4.219507705176107,0.0,0.0,0.0,0.9588286969253295,0.7782848450275718,0,0.16930087485761425,0,vrai négatif
R003460,2025-03-28,2025-04-15,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Autres,agence,train,18,5,2,3.0,2,aucune,non,total,206.36,7,1919.15,nouveau,0,0,1.0,0,0,0,1,0,AG027,0,0,0,0,0,0.0,1,5.0,2.5,1,383.83000000000004,383.83000000000004,2.0,0,2.0,0,4,3,0.8660254037844387,-0.4999999999999998,2.9444389791664403,3.6,0,5.8888779583328805,0.0,0.0,0.0,0.0,2.9444389791664403,1.010379945162554,0.8535208354875401,0,0.12219595287347546,0,vrai négatif
R003658,2025-03-28,2025-04-10,Liguria,Genova,littorale,LIG-3-2,3,affaires,Asie_Pacifique,plateforme_en_ligne,train,13,1,2,0.0,1,petit_dejeuner,non,aucun,143.28,8,131.82,nouveau,0,0,1.0,0,0,0,0,0,AG037,1,0,0,0,0,0.0,1,2.0,2.0,0,65.91,131.82,0.0,0,0.0,0,4,3,0.8660254037844387,-0.4999999999999998,2.639057329615259,13.0,0,0.0,0.0,0.0,0.0,0.0,2.639057329615259,0.8878973786949247,0.9718510479549617,1,0.21753539632002017,0,faux négatif
R004231,2025-03-28,2025-04-25,Sardegna,Cagliari,insulaire_balneaire,SAR-5-1,5,loisirs_couple,Europe_Ouest,telephone,avion_correspondance,28,10,2,1.0,1,aucune,non,partiel,184.46,3,1789.26,nouveau,0,0,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,3.0,3.0,1,596.42,178.926,1.0,0,1.0,0,4,3,0.8660254037844387,-0.4999999999999998,3.367295829986474,2.8,0,3.367295829986474,0.0,3.367295829986474,0.0,0.0,0.0,0.8563581225274245,0.9128455284552845,0,0.18416872789064653,0,vrai négatif
R008352,2025-03-28,2025-04-09,Liguria,Genova,littorale,LIG-4-2,4,loisirs_couple,Europe_Centrale,plateforme_en_ligne,voiture,12,3,2,0.0,1,petit_dejeuner,non,total,171.96,0,515.88,nouveau,0,0,1.0,0,0,0,0,0,AG009,0,0,0,0,0,0.0,1,2.0,2.0,0,257.94,171.96,2.0,0,2.0,0,4,3,0.8660254037844387,-0.4999999999999998,2.5649493574615367,4.0,0,5.1298987149230735,0.0,0.0,0.0,0.0,2.5649493574615367,0.9315023970098317,1.1663840466662145,0,0.1014994162381131,0,vrai négatif
R000558,2025-03-29,2025-06-04,Puglia,Bari,balneaire_rurale,PUG-4-2,4,loisirs_couple,Europe_Centrale,site_hotel,voiture,67,7,2,1.0,1,aucune,non,total,156.37,0,1094.59,nouveau,0,0,1.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,3.0,3.0,1,364.8633333333333,156.36999999999998,2.0,0,2.0,0,6,3,1.2246467991473532e-16,-1.0,4.219507705176107,9.571428571428571,0,8.439015410352214,0.0,4.219507705176107,0.0,0.0,4.219507705176107,1.0392104738486077,0.9302201070791196,0,0.0773409409943922,0,vrai négatif
R000655,2025-03-29,2025-04-18,Lombardia,Milano,affaires_lacs,LOM-5-3,5,groupe,Europe_Centrale,site_hotel,voiture,20,5,3,0.0,4,petit_dejeuner,non,total,316.21,0,6324.2,nouveau,0,0,2.0,1,0,0,1,1,DIRECT,0,0,0,0,1,0.0,1,3.0,0.75,0,2108.0666666666666,1264.84,2.0,0,2.0,0,4,3,0.8660254037844387,-0.4999999999999998,3.044522437723423,4.0,1,6.089044875446846,0.0,3.044522437723423,0.0,3.044522437723423,6.089044875446846,1.1633065999558532,1.197561021795527,0,0.07958332765566022,0,vrai négatif
R004637,2025-03-29,2025-09-01,Puglia,Bari,balneaire_rurale,PUG-4-2,4,famille,Italie,agence,avion_direct,156,6,2,1.0,1,petit_dejeuner,oui,aucun,221.63,7,1236.7,nouveau,0,0,3.0,0,0,0,1,0,AG028,0,0,0,0,0,0.0,1,3.0,3.0,1,412.23333333333335,206.11666666666667,0.0,1,-1.0,1,9,3,-1.0,-1.8369701987210297e-16,5.056245805348308,26.0,0,0.0,5.056245805348308,0.0,0.0,0.0,15.168737416044923,1.47291818967236,1.3084007320384912,0,0.3612752556155605,1,faux positif
R005678,2025-03-29,2025-05-08,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,famille,Europe_Ouest,plateforme_en_ligne,train,40,3,2,0.0,2,petit_dejeuner,non,total,227.95,6,1285.64,fidele,12,1,3.0,0,0,0,1,0,AG036,0,0,1,0,0,0.08333333333333333,0,2.0,1.0,0,642.82,428.5466666666667,2.0,0,2.0,0,5,3,0.49999999999999994,-0.8660254037844387,3.713572066704308,13.333333333333334,0,7.427144133408616,0.0,0.0,0.0,0.0,11.140716200112923,1.2210122629467537,0.9023970230201301,0,0.09951995682701746,0,vrai négatif
R006194,2025-03-29,2025-07-22,Veneto,Venezia,urbaine_littorale,VEN-5-3,5,solo,Autres,site_hotel,avion_direct,115,6,1,0.0,1,petit_dejeuner,oui,partiel,355.9,6,2007.28,nouveau,0,0,2.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,1.0,1.0,0,2007.28,334.5466666666667,1.0,1,0.0,0,7,3,-0.4999999999999997,-0.8660254037844388,4.7535901911063645,19.166666666666668,0,4.7535901911063645,4.7535901911063645,4.7535901911063645,1.0,0.0,9.507180382212729,1.376576158428096,1.3768690639688954,0,0.1976071449395901,0,vrai négatif
R007475,2025-03-29,2025-04-22,Lazio,Roma,urbaine_culturelle,LAZ-3-1,3,loisirs_couple,Europe_Centrale,telephone,train,24,7,2,0.0,1,petit_dejeuner,oui,aucun,232.9,4,1565.09,nouveau,0,0,0.0,0,0,1,1,0,DIRECT,1,0,0,0,1,0.0,1,2.0,2.0,0,782.545,223.5842857142857,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,3.2188758248682006,3.4285714285714284,0,0.0,3.2188758248682006,3.2188758248682006,0.0,0.0,0.0,1.3536762569020633,0.9632923172371006,1,0.3414915226005521,1,vrai positif
R007939,2025-03-29,2025-05-07,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,solo,Europe_Centrale,agence,avion_direct,39,5,1,0.0,1,petit_dejeuner,oui,aucun,224.32,4,1076.74,nouveau,0,0,2.0,0,1,0,0,0,AG037,0,0,0,0,0,0.0,1,1.0,1.0,0,1076.74,215.348,0.0,1,-1.0,1,5,3,0.49999999999999994,-0.8660254037844387,3.6888794541139363,7.8,0,0.0,3.6888794541139363,0.0,0.0,0.0,7.3777589082278725,1.201691457229156,1.3352380952380951,0,0.30549650593214905,1,faux positif
R009297,2025-03-29,2025-04-30,Puglia,Bari,balneaire_rurale,PUG-4-2,4,solo,Europe_Ouest,site_hotel,avion_direct,32,6,1,0.0,1,petit_dejeuner,oui,partiel,169.8,4,978.05,fidele,8,2,0.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.25,0,1.0,1.0,0,978.05,163.00833333333333,1.0,1,0.0,0,4,3,0.8660254037844387,-0.4999999999999998,3.4965075614664802,5.333333333333333,0,3.4965075614664802,3.4965075614664802,3.4965075614664802,1.0,0.0,0.0,1.1284641456768791,1.3396449704142013,0,0.1667662880943919,0,vrai négatif
R003063,2025-03-30,2025-05-04,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Ameriques,site_hotel,voiture,35,6,2,1.0,1,petit_dejeuner,non,total,225.75,2,1327.41,nouveau,0,0,0.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,3.0,3.0,1,442.47,221.235,2.0,0,2.0,0,5,3,0.49999999999999994,-0.8660254037844387,3.58351893845611,5.833333333333333,0,7.16703787691222,0.0,3.58351893845611,0.0,0.0,0.0,1.1053172737955346,0.8911301464492953,0,0.09080883541606452,0,vrai négatif
R005478,2025-03-30,2025-04-30,Campania,Napoli,urbaine_cotiere,CAM-4-1,4,loisirs_couple,Inconnu,agence,train,31,2,2,0.0,1,aucune,oui,total,255.59,8,470.29,nouveau,0,0,0.0,0,0,0,1,0,AG035,0,0,0,0,0,0.0,1,2.0,2.0,0,235.145,235.145,2.0,1,1.0,0,4,3,0.8660254037844387,-0.4999999999999998,3.4657359027997265,15.5,0,6.931471805599453,3.4657359027997265,0.0,2.0,0.0,0.0,1.3506843523754162,1.26460838157439,0,0.17296931521845962,0,vrai négatif
R005504,2025-03-30,2025-05-25,Sicilia,Palermo,insulaire_mixte,SIC-4-2,4,loisirs_couple,Asie_Pacifique,plateforme_en_ligne,avion_direct,56,5,2,0.0,1,aucune,oui,partiel,257.03,4,1233.74,nouveau,0,0,1.0,0,0,0,1,0,AG043,1,0,1,0,0,0.0,1,2.0,2.0,0,616.87,246.748,1.0,1,0.0,0,5,3,0.49999999999999994,-0.8660254037844387,4.04305126783455,11.2,0,4.04305126783455,4.04305126783455,0.0,1.0,0.0,4.04305126783455,1.4832361936638006,1.397091996195135,1,0.3090941945202854,1,vrai positif
R006409,2025-03-30,2025-05-26,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,famille,Italie,agence,train,57,26,2,1.0,1,petit_dejeuner,non,total,206.4,2,5259.07,fidele,3,1,1.0,1,0,0,1,0,AG018,0,0,0,0,0,0.3333333333333333,0,3.0,3.0,1,1753.0233333333333,202.27192307692306,2.0,0,2.0,0,5,3,0.49999999999999994,-0.8660254037844387,4.060443010546419,2.1923076923076925,1,8.120886021092838,0.0,0.0,0.0,4.060443010546419,4.060443010546419,1.0509432521194533,0.817085964252489,0,0.20053888588466873,0,vrai négatif
R009737,2025-03-30,2025-04-09,Sicilia,Palermo,insulaire_mixte,SIC-3-1,3,loisirs_couple,Europe_Centrale,plateforme_en_ligne,ferry,10,7,2,0.0,1,aucune,oui,aucun,120.4,5,800.66,nouveau,0,0,2.0,0,0,0,0,0,AG042,0,0,0,0,0,0.0,1,2.0,2.0,0,400.33,114.38,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,2.3978952727983707,1.4285714285714286,0,0.0,2.3978952727983707,0.0,0.0,0.0,4.795790545596741,0.8207505368281128,0.8300299886250043,0,0.3787383316080263,1,faux positif
R003596,2025-03-31,2025-04-29,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-1,4,affaires,Autres,plateforme_en_ligne,train,29,1,2,1.0,1,aucune,oui,aucun,226.92,8,208.77,nouveau,0,0,2.0,1,12,0,0,0,AG006,0,0,0,0,0,0.0,1,3.0,3.0,1,69.59,208.77,0.0,1,-1.0,1,4,3,0.8660254037844387,-0.4999999999999998,3.4011973816621555,29.0,1,0.0,3.4011973816621555,0.0,0.0,3.4011973816621555,6.802394763324311,1.1344014797410453,1.3210688711649297,0,0.28454977824402833,1,faux positif
R003859,2025-03-31,2025-04-06,Veneto,Venezia,urbaine_littorale,VEN-5-1,5,famille,Ameriques,plateforme_en_ligne,train,6,6,2,1.0,1,aucune,non,total,298.8,0,1792.8,fidele,8,1,0.0,0,0,0,1,0,AG045,1,0,0,0,0,0.125,0,3.0,3.0,1,597.6,298.8,2.0,0,2.0,0,4,3,0.8660254037844387,-0.4999999999999998,1.9459101490553132,1.0,0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,1.1052748390915144,1.1607489705539584,1,0.13643592209301256,0,faux négatif
R006057,2025-03-31,2025-06-09,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,groupe,Ameriques,plateforme_en_ligne,voiture,70,2,5,0.0,4,aucune,oui,aucun,174.84,0,1398.72,fidele,5,1,2.0,3,0,0,0,0,AG035,1,0,0,0,0,0.2,0,5.0,1.25,0,279.744,699.36,0.0,1,-1.0,1,6,3,1.2246467991473532e-16,-1.0,4.2626798770413155,35.0,1,0.0,4.2626798770413155,0.0,0.0,4.2626798770413155,8.525359754082631,0.9419497346658405,1.1320168339268373,1,0.6855239138264313,1,vrai positif
R006585,2025-03-31,2025-04-12,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,famille,Italie,telephone,train,12,7,2,3.0,2,demi_pension,oui,total,263.27,3,3575.21,nouveau,0,0,0.0,0,0,0,1,1,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,715.042,510.7442857142857,2.0,1,1.0,0,4,3,0.8660254037844387,-0.4999999999999998,2.5649493574615367,1.7142857142857142,0,5.1298987149230735,2.5649493574615367,2.5649493574615367,2.0,0.0,0.0,1.247163599327317,1.3026074909702636,0,0.18480841966605313,0,vrai négatif
R000040,2025-04-01,2025-04-26,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Ameriques,entreprise,avion_direct,25,6,2,0.0,1,aucune,non,aucun,299.17,6,1687.32,fidele,12,1,0.0,0,0,1,1,1,DIRECT,0,0,0,0,1,0.08333333333333333,0,2.0,2.0,0,843.66,281.21999999999997,0.0,0,0.0,0,4,4,0.8660254037844387,-0.4999999999999998,3.258096538021482,4.166666666666667,0,0.0,0.0,3.258096538021482,0.0,0.0,0.0,1.3492535967167276,1.133026567441156,0,0.11223625452328057,0,vrai négatif
R001418,2025-04-01,2025-04-10,Lazio,Roma,urbaine_culturelle,LAZ-5-2,5,affaires,Autres,plateforme_en_ligne,avion_correspondance,9,3,2,0.0,1,petit_dejeuner,non,partiel,258.34,2,759.52,entreprise,10,1,1.0,0,0,0,1,0,AG016,1,0,1,0,0,0.1,0,2.0,2.0,0,379.76,253.17333333333332,1.0,0,1.0,0,4,4,0.8660254037844387,-0.4999999999999998,2.302585092994046,3.0,0,2.302585092994046,0.0,0.0,0.0,0.0,2.302585092994046,1.1208781673030197,1.068514114362527,1,0.22501814942711149,0,faux négatif
R001619,2025-04-01,2025-04-07,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,affaires,Asie_Pacifique,agence,train,6,2,2,0.0,1,aucune,oui,aucun,306.97,1,607.8,nouveau,0,0,1.0,0,0,0,1,0,AG034,0,0,0,0,0,0.0,1,2.0,2.0,0,303.9,303.9,0.0,1,-1.0,1,4,4,0.8660254037844387,-0.4999999999999998,1.9459101490553132,3.0,0,0.0,1.9459101490553132,0.0,0.0,0.0,1.9459101490553132,1.4862496368742133,1.2696515355185607,0,0.3198643155076545,1,faux positif
R002052,2025-04-01,2025-04-19,Toscana,Firenze,culturelle_rurale,TOS-4-2,4,affaires,Asie_Pacifique,site_hotel,train,18,2,2,0.0,1,petit_dejeuner,non,partiel,240.06,3,465.72,entreprise,12,2,0.0,0,0,0,1,1,DIRECT,0,0,0,0,1,0.16666666666666666,0,2.0,2.0,0,232.86,232.86,1.0,0,1.0,0,4,4,0.8660254037844387,-0.4999999999999998,2.9444389791664403,9.0,0,2.9444389791664403,0.0,2.9444389791664403,0.0,0.0,0.0,1.2079098319412298,1.0287110044566334,0,0.08428639443731012,0,vrai négatif
R003836,2025-04-01,2025-04-08,Toscana,Firenze,culturelle_rurale,TOS-5-2,5,affaires,Italie,plateforme_en_ligne,train,7,1,2,0.0,1,petit_dejeuner,non,partiel,194.57,8,179.0,nouveau,0,0,1.0,0,0,0,1,0,AG041,0,0,0,0,0,0.0,1,2.0,2.0,0,89.5,179.0,1.0,0,1.0,0,4,4,0.8660254037844387,-0.4999999999999998,2.0794415416798357,7.0,0,2.0794415416798357,0.0,0.0,0.0,0.0,2.0794415416798357,0.8378692619068124,0.8337761398697291,0,0.19529403172584556,0,vrai négatif
R003942,2025-04-01,2025-05-04,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,groupe,Europe_Ouest,agence,train,33,4,3,0.0,3,petit_dejeuner,non,total,210.66,7,2350.97,nouveau,0,0,2.0,0,0,0,1,0,AG038,0,0,0,0,0,0.0,1,3.0,1.0,0,783.6566666666666,587.7425,2.0,0,2.0,0,5,4,0.49999999999999994,-0.8660254037844387,3.5263605246161616,8.25,0,7.052721049232323,0.0,0.0,0.0,0.0,7.052721049232323,1.0369932806615965,0.9939136588818118,0,0.09812654520866305,0,vrai négatif
R005293,2025-04-01,2025-04-22,Liguria,Genova,littorale,LIG-3-3,3,famille,Autres,plateforme_en_ligne,train,21,3,2,1.0,1,petit_dejeuner,oui,partiel,166.92,3,485.74,fidele,2,0,0.0,0,3,0,0,0,AG044,0,0,0,0,0,0.0,0,3.0,3.0,1,161.91333333333333,161.91333333333333,1.0,1,0.0,0,4,4,0.8660254037844387,-0.4999999999999998,3.091042453358316,7.0,0,3.091042453358316,3.091042453358316,0.0,1.0,0.0,0.0,1.0574596135571745,1.1321983314115172,0,0.27424899652912205,1,faux positif
